#{"t_start": 1713661405.640897, "env_id": "PandaPickAndPlace-v1"}
r,l,t,is_success
-6.0,50,19558.515788,1.0
-50.0,50,19561.057402,0.0
-50.0,50,19564.027009,0.0
-42.0,50,19567.56003,0.0
0.0,50,19570.721767,1.0
-50.0,50,19573.957875,0.0
-50.0,50,19577.386287,0.0
-13.0,50,19580.511037,1.0
-35.0,50,19583.674002,0.0
-50.0,50,19586.675209,0.0
-9.0,50,19589.368705,1.0
-36.0,50,19592.47681,0.0
-50.0,50,19595.642934,0.0
-15.0,50,19598.793612,1.0
-50.0,50,19601.537567,0.0
-35.0,50,19604.399454,0.0
-50.0,50,19607.072489,0.0
-50.0,50,19609.755066,0.0
-50.0,50,19612.492162,0.0
-50.0,50,19615.605019,0.0
-50.0,50,19618.659496,0.0
-50.0,50,19621.79298,0.0
-50.0,50,19624.731487,0.0
-8.0,50,19627.470728,1.0
-50.0,50,19630.312511,0.0
0.0,50,19633.090243,1.0
-42.0,50,19636.134878,1.0
-6.0,50,19639.200943,1.0
-43.0,50,19642.2051,0.0
-50.0,50,19644.906141,0.0
-50.0,50,19647.599096,0.0
-44.0,50,19650.245413,0.0
-50.0,50,19652.956405,0.0
-50.0,50,19655.684196,0.0
-50.0,50,19658.319631,0.0
-50.0,50,19661.290678,0.0
-50.0,50,19664.43488,0.0
-50.0,50,19667.61348,0.0
-48.0,50,19670.952759,0.0
-50.0,50,19674.266581,0.0
0.0,50,19677.13817,1.0
-46.0,50,19679.751572,0.0
-50.0,50,19682.477794,0.0
-8.0,50,19685.456667,1.0
-9.0,50,19688.538985,1.0
0.0,50,19691.361986,1.0
-50.0,50,19694.101374,0.0
-10.0,50,19696.918364,1.0
-47.0,50,19699.75326,1.0
-50.0,50,19702.570071,0.0
-45.0,50,19705.606091,0.0
-50.0,50,19708.900717,0.0
-50.0,50,19711.96931,0.0
-48.0,50,19715.08083,0.0
-50.0,50,19718.368239,0.0
-46.0,50,19721.532656,0.0
-8.0,50,19724.461994,1.0
-50.0,50,19727.498131,0.0
-7.0,50,19730.575013,1.0
-50.0,50,19734.0251,0.0
-47.0,50,19737.310609,0.0
-50.0,50,19740.227493,0.0
-50.0,50,19743.108014,0.0
-6.0,50,19746.156057,1.0
-40.0,50,19749.460539,0.0
-50.0,50,19752.31466,0.0
-7.0,50,19755.570035,1.0
-50.0,50,19759.352639,0.0
-50.0,50,19762.71101,0.0
-5.0,50,19765.722475,1.0
-50.0,50,19768.580492,0.0
-50.0,50,19771.897417,0.0
-50.0,50,19774.849028,0.0
-8.0,50,19777.726046,1.0
-50.0,50,19781.400707,0.0
-50.0,50,19784.869204,0.0
-50.0,50,19788.14536,0.0
-46.0,50,19790.920099,0.0
-50.0,50,19793.835309,0.0
-9.0,50,19796.807022,1.0
-27.0,50,19799.546017,1.0
-33.0,50,19802.749157,0.0
-50.0,50,19805.821173,0.0
-9.0,50,19808.971822,1.0
-3.0,50,19812.084948,1.0
0.0,50,19815.280006,1.0
-50.0,50,19818.407879,0.0
-50.0,50,19821.580534,0.0
-50.0,50,19824.296257,0.0
-8.0,50,19827.599202,1.0
-42.0,50,19830.328555,0.0
0.0,50,19833.110005,1.0
-48.0,50,19835.780372,0.0
-50.0,50,19838.475381,0.0
-50.0,50,19841.169034,0.0
-50.0,50,19843.88164,0.0
-10.0,50,19846.964657,1.0
-5.0,50,19849.85884,1.0
-50.0,50,19853.070363,0.0
-50.0,50,19855.879556,0.0
-50.0,50,19858.494154,0.0
-47.0,50,19861.316643,0.0
-50.0,50,19864.222325,0.0
-50.0,50,19867.273026,0.0
-47.0,50,19870.430511,0.0
-50.0,50,19873.514708,0.0
-50.0,50,19876.538954,0.0
-50.0,50,19879.449238,0.0
-15.0,50,19882.509833,1.0
-50.0,50,19885.541157,0.0
-50.0,50,19888.517117,0.0
-50.0,50,19891.764507,0.0
-47.0,50,19895.334116,0.0
-39.0,50,19898.392057,0.0
-50.0,50,19901.377052,0.0
-41.0,50,19904.535527,0.0
-50.0,50,19907.544201,0.0
-6.0,50,19910.525739,1.0
-50.0,50,19913.811795,0.0
0.0,50,19917.205806,1.0
-50.0,50,19920.144869,0.0
-50.0,50,19923.025052,0.0
-9.0,50,19925.748412,1.0
-50.0,50,19928.666261,0.0
-41.0,50,19931.882023,0.0
0.0,50,19935.131762,1.0
-15.0,50,19938.563975,1.0
-43.0,50,19941.303774,0.0
-50.0,50,19944.267034,0.0
-5.0,50,19947.007826,1.0
-50.0,50,19949.998,0.0
-4.0,50,19953.056537,1.0
-50.0,50,19956.124127,0.0
0.0,50,19958.856978,1.0
-48.0,50,19961.632141,0.0
-50.0,50,19964.367025,0.0
-50.0,50,19967.084374,0.0
-29.0,50,19969.847853,0.0
-8.0,50,19972.731687,1.0
-43.0,50,19975.899039,0.0
-43.0,50,19979.006256,0.0
-48.0,50,19981.796026,0.0
-8.0,50,19984.523347,1.0
-48.0,50,19990.664007,0.0
-44.0,50,19993.579558,0.0
-50.0,50,19996.549015,0.0
0.0,50,20000.105798,1.0
-50.0,50,20003.541556,0.0
-24.0,50,20006.267203,1.0
-50.0,50,20009.015056,0.0
-50.0,50,20011.892903,0.0
-11.0,50,20014.680273,1.0
-17.0,50,20017.404255,1.0
-50.0,50,20020.42385,0.0
-50.0,50,20023.476509,0.0
-50.0,50,20026.410516,0.0
-8.0,50,20029.055012,1.0
-50.0,50,20031.798163,0.0
-50.0,50,20034.432266,0.0
-12.0,50,20037.392513,1.0
-50.0,50,20040.41416,0.0
0.0,50,20043.635902,1.0
-50.0,50,20046.805015,0.0
-34.0,50,20049.593506,1.0
-50.0,50,20052.336188,0.0
-46.0,50,20055.055396,0.0
-27.0,50,20057.733564,1.0
-4.0,50,20060.589525,1.0
-49.0,50,20063.784581,0.0
-50.0,50,20066.828799,0.0
-7.0,50,20069.981997,1.0
-7.0,50,20072.693045,1.0
-50.0,50,20075.625843,0.0
-50.0,50,20079.038999,0.0
-5.0,50,20082.178503,1.0
-50.0,50,20085.405992,0.0
-50.0,50,20088.506315,0.0
-50.0,50,20091.745339,0.0
-50.0,50,20094.620119,0.0
-21.0,50,20098.013066,1.0
-50.0,50,20101.164519,0.0
-7.0,50,20104.460312,1.0
-7.0,50,20107.722805,1.0
-47.0,50,20110.756821,0.0
-50.0,50,20113.631455,0.0
-42.0,50,20116.390387,0.0
-50.0,50,20119.257834,0.0
-6.0,50,20122.220888,1.0
-50.0,50,20125.157582,0.0
-50.0,50,20128.133965,0.0
0.0,50,20130.711009,1.0
-48.0,50,20133.23252,0.0
-10.0,50,20136.221137,1.0
-50.0,50,20138.806493,0.0
-50.0,50,20141.274575,0.0
-50.0,50,20143.861572,0.0
-50.0,50,20146.371584,0.0
-50.0,50,20149.070807,0.0
-50.0,50,20151.491712,0.0
-50.0,50,20154.035123,0.0
-9.0,50,20156.567024,1.0
-5.0,50,20159.133256,1.0
-45.0,50,20161.678514,0.0
-4.0,50,20164.191005,1.0
-46.0,50,20166.640867,0.0
-50.0,50,20169.129522,0.0
-50.0,50,20171.659141,0.0
-25.0,50,20174.181082,1.0
-50.0,50,20176.926931,0.0
-50.0,50,20179.761225,0.0
-50.0,50,20182.305979,0.0
-50.0,50,20184.707384,0.0
-50.0,50,20187.183341,0.0
0.0,50,20190.096466,1.0
-50.0,50,20192.920932,0.0
-50.0,50,20195.66098,0.0
-27.0,50,20198.298599,0.0
-50.0,50,20201.066755,0.0
-50.0,50,20203.813076,0.0
-50.0,50,20206.486031,0.0
-41.0,50,20209.184809,0.0
-5.0,50,20211.919514,1.0
-50.0,50,20214.722033,0.0
-41.0,50,20217.412677,0.0
-50.0,50,20220.08569,0.0
-50.0,50,20222.848329,0.0
-50.0,50,20225.420038,0.0
-9.0,50,20227.959024,1.0
-50.0,50,20230.735434,0.0
-10.0,50,20233.70259,1.0
-5.0,50,20236.442172,1.0
-50.0,50,20238.886308,0.0
-50.0,50,20241.652624,0.0
-50.0,50,20244.292435,0.0
0.0,50,20246.979132,1.0
-50.0,50,20249.797024,0.0
-49.0,50,20252.812819,0.0
-50.0,50,20255.92751,0.0
-50.0,50,20258.849533,0.0
-4.0,50,20262.086921,1.0
-50.0,50,20265.28001,0.0
-50.0,50,20268.183769,0.0
-50.0,50,20270.887511,0.0
-50.0,50,20273.472044,0.0
-7.0,50,20276.248556,1.0
-50.0,50,20278.91787,0.0
-5.0,50,20281.472264,1.0
-50.0,50,20284.487834,0.0
-50.0,50,20287.439257,0.0
-50.0,50,20290.121588,0.0
-50.0,50,20292.961718,0.0
-7.0,50,20295.600575,1.0
-50.0,50,20297.959377,0.0
-50.0,50,20300.520895,0.0
-50.0,50,20303.105085,0.0
-50.0,50,20305.62138,0.0
-50.0,50,20308.017388,0.0
-40.0,50,20310.594971,0.0
-5.0,50,20313.354197,1.0
-50.0,50,20315.895928,0.0
-3.0,50,20318.583066,1.0
-50.0,50,20321.181204,0.0
-50.0,50,20323.703174,0.0
-40.0,50,20326.362135,0.0
-7.0,50,20329.448589,1.0
-50.0,50,20332.201018,0.0
-50.0,50,20334.765409,0.0
-45.0,50,20337.34411,0.0
-50.0,50,20339.860028,0.0
-50.0,50,20342.388088,0.0
-9.0,50,20345.019187,1.0
-50.0,50,20347.560549,0.0
-5.0,50,20350.148329,1.0
-50.0,50,20352.70265,0.0
-6.0,50,20355.243975,1.0
-50.0,50,20357.813608,0.0
-50.0,50,20360.35519,0.0
-50.0,50,20362.871077,0.0
-50.0,50,20365.322649,0.0
-50.0,50,20367.905226,0.0
-11.0,50,20370.57122,1.0
-50.0,50,20373.034045,0.0
0.0,50,20376.276922,1.0
-50.0,50,20379.25666,0.0
-50.0,50,20381.977529,0.0
-9.0,50,20384.465496,1.0
-6.0,50,20387.022235,1.0
-50.0,50,20389.505171,0.0
-50.0,50,20391.976138,0.0
-50.0,50,20394.56455,0.0
-13.0,50,20397.1011,1.0
-18.0,50,20399.749046,1.0
-47.0,50,20402.331083,0.0
-50.0,50,20404.835498,0.0
-6.0,50,20407.641473,1.0
-46.0,50,20410.211176,0.0
-49.0,50,20412.881131,0.0
-50.0,50,20415.42101,0.0
-43.0,50,20418.066229,0.0
-9.0,50,20420.702785,1.0
-7.0,50,20423.20556,1.0
-50.0,50,20425.660089,0.0
-50.0,50,20428.20302,0.0
-13.0,50,20430.814527,1.0
-44.0,50,20433.320107,0.0
-50.0,50,20435.904466,0.0
-50.0,50,20438.45109,0.0
-8.0,50,20441.117142,1.0
-50.0,50,20443.664264,0.0
-50.0,50,20446.152449,0.0
-50.0,50,20448.695552,0.0
-7.0,50,20451.288565,1.0
-50.0,50,20453.798215,0.0
-50.0,50,20456.332537,0.0
-50.0,50,20458.88057,0.0
-50.0,50,20461.477567,0.0
-50.0,50,20463.950755,0.0
-50.0,50,20466.502989,0.0
-8.0,50,20469.356423,1.0
-50.0,50,20472.434302,0.0
-50.0,50,20475.604192,0.0
-50.0,50,20478.664721,0.0
-50.0,50,20481.429523,0.0
-11.0,50,20484.016335,1.0
-8.0,50,20486.494574,1.0
-9.0,50,20488.953344,1.0
-50.0,50,20491.392047,0.0
-50.0,50,20494.036108,0.0
-5.0,50,20496.58606,1.0
-9.0,50,20499.193195,1.0
-8.0,50,20502.035951,1.0
-43.0,50,20505.021732,0.0
-50.0,50,20507.982017,0.0
-50.0,50,20510.545877,0.0
-50.0,50,20513.382178,0.0
-48.0,50,20515.758907,0.0
-50.0,50,20518.128768,0.0
-50.0,50,20520.797581,0.0
-5.0,50,20523.542951,1.0
-29.0,50,20526.315472,0.0
-50.0,50,20528.99034,0.0
-50.0,50,20531.65341,0.0
-50.0,50,20534.371505,0.0
-50.0,50,20537.009611,0.0
-50.0,50,20539.486616,0.0
-50.0,50,20542.30723,0.0
0.0,50,20544.966963,1.0
-47.0,50,20548.052583,0.0
-49.0,50,20551.038099,0.0
-50.0,50,20553.62263,0.0
-50.0,50,20556.495091,0.0
-50.0,50,20559.1091,0.0
-50.0,50,20561.859779,0.0
-50.0,50,20564.653999,0.0
-8.0,50,20567.543161,1.0
-5.0,50,20570.573077,1.0
-48.0,50,20573.348169,0.0
-50.0,50,20576.150669,0.0
-12.0,50,20578.968539,1.0
-48.0,50,20581.747279,0.0
-50.0,50,20584.542995,0.0
-14.0,50,20587.465734,1.0
-50.0,50,20590.376543,0.0
-50.0,50,20593.200119,0.0
-50.0,50,20595.913802,0.0
-50.0,50,20598.506646,0.0
-34.0,50,20601.346552,0.0
-47.0,50,20604.096589,0.0
-50.0,50,20606.761058,0.0
-47.0,50,20609.389097,0.0
-50.0,50,20611.935532,0.0
-47.0,50,20614.491137,0.0
-6.0,50,20617.128175,1.0
-4.0,50,20619.838121,1.0
-50.0,50,20622.319042,0.0
-50.0,50,20624.902002,0.0
-29.0,50,20627.66951,0.0
-47.0,50,20630.578606,0.0
-6.0,50,20633.301786,1.0
-50.0,50,20635.687603,0.0
-15.0,50,20638.209239,1.0
-50.0,50,20640.737561,0.0
-20.0,50,20643.424279,1.0
-6.0,50,20645.91397,1.0
-50.0,50,20648.54377,0.0
-50.0,50,20651.374308,0.0
-50.0,50,20653.872584,0.0
-50.0,50,20656.403279,0.0
-50.0,50,20658.862816,0.0
-16.0,50,20661.443355,1.0
-34.0,50,20663.972021,0.0
-50.0,50,20666.569395,0.0
0.0,50,20669.4834,1.0
-50.0,50,20672.296094,0.0
-8.0,50,20674.967819,1.0
-50.0,50,20677.567348,0.0
-50.0,50,20681.570013,0.0
-8.0,50,20684.251036,1.0
-50.0,50,20686.804931,0.0
-50.0,50,20689.341189,0.0
-50.0,50,20691.874303,0.0
-40.0,50,20694.483879,0.0
-50.0,50,20697.124058,0.0
-50.0,50,20699.542968,0.0
-48.0,50,20702.251507,0.0
-50.0,50,20704.716072,0.0
-9.0,50,20707.24159,1.0
-50.0,50,20709.705657,0.0
-4.0,50,20712.404882,1.0
-50.0,50,20714.857609,0.0
-6.0,50,20717.376065,1.0
0.0,50,20719.866553,1.0
0.0,50,20722.456195,1.0
-50.0,50,20724.975571,0.0
-50.0,50,20727.4823,0.0
-50.0,50,20729.973318,0.0
-50.0,50,20732.683664,0.0
-10.0,50,20735.294746,1.0
-50.0,50,20737.79113,0.0
-50.0,50,20740.191985,0.0
-50.0,50,20742.789636,0.0
-6.0,50,20745.350274,1.0
-50.0,50,20747.842022,0.0
-47.0,50,20750.349191,0.0
-50.0,50,20753.154999,0.0
-10.0,50,20756.141849,1.0
-10.0,50,20758.763167,1.0
-50.0,50,20761.271993,0.0
-50.0,50,20763.904535,0.0
-50.0,50,20766.459565,0.0
-50.0,50,20768.9377,0.0
-30.0,50,20771.704584,0.0
-47.0,50,20774.454355,0.0
-50.0,50,20776.971042,0.0
-44.0,50,20779.619091,0.0
-50.0,50,20782.177544,0.0
-50.0,50,20784.791513,0.0
-35.0,50,20787.44611,0.0
-44.0,50,20789.99609,0.0
0.0,50,20792.706104,1.0
-29.0,50,20795.302366,1.0
-49.0,50,20797.79815,0.0
-10.0,50,20800.260846,1.0
-50.0,50,20802.878896,0.0
-50.0,50,20805.39023,0.0
-48.0,50,20807.941622,0.0
-50.0,50,20810.408138,0.0
-50.0,50,20813.041559,0.0
-50.0,50,20815.550561,0.0
-50.0,50,20818.087608,0.0
-50.0,50,20820.534641,0.0
-8.0,50,20823.153794,1.0
-48.0,50,20825.650626,0.0
-50.0,50,20828.178548,0.0
-50.0,50,20830.634153,0.0
-5.0,50,20833.271314,1.0
-50.0,50,20835.783069,0.0
-8.0,50,20838.422626,1.0
-5.0,50,20840.984412,1.0
-50.0,50,20843.425137,0.0
-39.0,50,20846.013159,0.0
-50.0,50,20848.593667,0.0
-49.0,50,20851.190907,1.0
-14.0,50,20853.903183,1.0
-50.0,50,20856.539557,0.0
-6.0,50,20859.008679,1.0
-6.0,50,20861.578144,1.0
-50.0,50,20864.038821,0.0
-50.0,50,20866.726033,0.0
-50.0,50,20869.246696,0.0
-50.0,50,20871.710505,0.0
-4.0,50,20874.377169,1.0
-47.0,50,20876.972122,0.0
-7.0,50,20879.727143,1.0
-47.0,50,20882.588536,0.0
-50.0,50,20885.126987,0.0
-50.0,50,20887.559162,0.0
-6.0,50,20890.08878,1.0
-50.0,50,20892.646536,0.0
-50.0,50,20895.279038,0.0
-5.0,50,20897.814795,1.0
-50.0,50,20900.373906,0.0
-50.0,50,20902.96584,0.0
-50.0,50,20908.705382,0.0
-36.0,50,20911.610376,1.0
-29.0,50,20914.470602,1.0
-40.0,50,20917.175071,0.0
-39.0,50,20919.8552,0.0
-50.0,50,20922.426044,0.0
-6.0,50,20924.963038,1.0
-22.0,50,20927.551584,1.0
-50.0,50,20930.024371,0.0
-50.0,50,20932.509618,0.0
-45.0,50,20935.057565,0.0
-50.0,50,20937.538464,0.0
-5.0,50,20940.0798,1.0
-9.0,50,20942.666137,1.0
-9.0,50,20945.132208,1.0
-50.0,50,20947.627106,0.0
-50.0,50,20950.079417,0.0
-50.0,50,20952.717196,0.0
-46.0,50,20955.223122,0.0
-35.0,50,20957.77805,0.0
-9.0,50,20960.404769,1.0
-50.0,50,20962.975197,0.0
-50.0,50,20965.352959,0.0
-50.0,50,20967.690405,0.0
-50.0,50,20969.935549,0.0
-50.0,50,20972.360123,0.0
-4.0,50,20974.743296,1.0
-44.0,50,20977.2179,0.0
-8.0,50,20979.601902,1.0
-50.0,50,20981.908139,0.0
-28.0,50,20984.418564,0.0
-50.0,50,20986.741555,0.0
-50.0,50,20989.068778,0.0
-50.0,50,20991.450048,0.0
-50.0,50,20993.818804,0.0
-19.0,50,20996.245907,0.0
-50.0,50,20998.590363,0.0
-8.0,50,21001.005234,1.0
-50.0,50,21003.614672,0.0
-50.0,50,21006.596823,0.0
-5.0,50,21009.493078,1.0
-50.0,50,21012.398468,0.0
-50.0,50,21014.996907,0.0
-50.0,50,21017.534479,0.0
-50.0,50,21020.133569,0.0
-8.0,50,21022.63623,1.0
-50.0,50,21025.114405,0.0
-5.0,50,21027.557468,1.0
-50.0,50,21030.280821,0.0
-50.0,50,21032.843557,0.0
-50.0,50,21036.151205,0.0
-50.0,50,21038.964765,0.0
-50.0,50,21041.781059,0.0
-8.0,50,21044.687065,1.0
-50.0,50,21047.451624,0.0
-44.0,50,21050.228051,0.0
-50.0,50,21052.795734,0.0
0.0,50,21055.465601,1.0
-45.0,50,21058.207674,0.0
-48.0,50,21060.851274,0.0
-23.0,50,21063.488539,0.0
-50.0,50,21066.015043,0.0
-50.0,50,21068.656525,0.0
-45.0,50,21071.417434,0.0
-50.0,50,21074.041035,0.0
-50.0,50,21076.592867,0.0
-50.0,50,21079.627056,0.0
-5.0,50,21082.237936,1.0
-17.0,50,21084.935922,1.0
-50.0,50,21087.642777,0.0
-4.0,50,21090.278709,1.0
-50.0,50,21092.700144,0.0
-47.0,50,21095.328177,0.0
0.0,50,21098.688683,1.0
-7.0,50,21101.362207,1.0
-50.0,50,21103.949069,0.0
-49.0,50,21106.626244,0.0
-50.0,50,21109.667083,0.0
0.0,50,21112.618735,1.0
-50.0,50,21115.416598,0.0
-50.0,50,21118.2095,0.0
-6.0,50,21121.171729,1.0
-6.0,50,21124.180105,1.0
-50.0,50,21127.177104,0.0
-50.0,50,21130.287278,0.0
-50.0,50,21133.603307,0.0
-50.0,50,21136.8336,0.0
-50.0,50,21139.451971,0.0
-50.0,50,21142.163276,0.0
-8.0,50,21144.849869,1.0
-49.0,50,21147.438794,0.0
-50.0,50,21150.480528,0.0
-50.0,50,21153.067191,0.0
-50.0,50,21155.798039,0.0
-11.0,50,21158.486415,0.0
-50.0,50,21161.081321,0.0
-4.0,50,21163.70906,1.0
-50.0,50,21166.260047,0.0
-4.0,50,21168.882595,1.0
-8.0,50,21171.570904,1.0
-50.0,50,21174.093916,0.0
-50.0,50,21176.632634,0.0
-50.0,50,21179.261059,0.0
-50.0,50,21181.83858,0.0
-50.0,50,21184.316529,0.0
-46.0,50,21187.006034,0.0
-50.0,50,21189.650167,0.0
-50.0,50,21192.586019,0.0
-7.0,50,21195.427222,1.0
-50.0,50,21197.984591,0.0
-7.0,50,21200.589165,1.0
-14.0,50,21203.358133,0.0
-7.0,50,21206.009441,1.0
-50.0,50,21208.506186,0.0
-8.0,50,21211.003145,1.0
-50.0,50,21213.649048,0.0
-42.0,50,21216.192624,0.0
-8.0,50,21218.907061,1.0
-5.0,50,21221.601986,1.0
-46.0,50,21224.121552,0.0
-50.0,50,21226.885668,0.0
-50.0,50,21229.616956,0.0
-35.0,50,21232.789645,0.0
-50.0,50,21235.733848,0.0
-9.0,50,21238.716089,1.0
-50.0,50,21241.276532,0.0
-50.0,50,21244.149834,0.0
-50.0,50,21247.05929,0.0
-46.0,50,21249.958838,0.0
-50.0,50,21252.779629,0.0
-50.0,50,21255.657825,0.0
-50.0,50,21258.642413,0.0
-50.0,50,21261.824599,0.0
-50.0,50,21264.538167,0.0
-50.0,50,21267.19207,0.0
-44.0,50,21269.736648,0.0
-50.0,50,21272.378237,0.0
-50.0,50,21274.957821,0.0
-31.0,50,21277.919405,1.0
-46.0,50,21280.689059,0.0
-4.0,50,21283.538315,1.0
-50.0,50,21286.323554,0.0
-14.0,50,21289.099097,0.0
-50.0,50,21291.928144,0.0
-5.0,50,21294.756049,1.0
-6.0,50,21297.724771,1.0
-8.0,50,21300.464065,1.0
-50.0,50,21303.177789,0.0
-5.0,50,21305.704007,1.0
-50.0,50,21308.380277,0.0
-50.0,50,21310.993997,0.0
-31.0,50,21313.611475,1.0
-50.0,50,21316.87304,0.0
-50.0,50,21319.68727,0.0
-50.0,50,21322.293252,0.0
-8.0,50,21325.131504,1.0
-6.0,50,21327.81708,1.0
-50.0,50,21330.655673,0.0
-50.0,50,21333.479519,0.0
-50.0,50,21336.321271,0.0
-43.0,50,21339.117934,0.0
-7.0,50,21341.913066,1.0
-50.0,50,21344.449118,0.0
-50.0,50,21346.987879,0.0
-50.0,50,21349.567334,0.0
-47.0,50,21352.386921,0.0
-50.0,50,21354.832197,0.0
-50.0,50,21357.303296,0.0
-50.0,50,21359.798051,0.0
-43.0,50,21362.533034,0.0
-48.0,50,21365.051035,0.0
-50.0,50,21367.551184,0.0
-44.0,50,21370.036541,0.0
-50.0,50,21372.844359,0.0
-47.0,50,21375.617214,0.0
-50.0,50,21378.457235,0.0
-50.0,50,21381.309781,0.0
-50.0,50,21384.127286,0.0
-18.0,50,21387.143372,1.0
-50.0,50,21390.100667,0.0
-50.0,50,21392.806926,0.0
-45.0,50,21395.659643,0.0
-50.0,50,21398.447219,0.0
-48.0,50,21401.511506,0.0
-50.0,50,21404.388212,0.0
-50.0,50,21407.249259,0.0
-50.0,50,21410.124063,0.0
-8.0,50,21412.865659,1.0
-50.0,50,21415.479456,0.0
-16.0,50,21418.228656,1.0
-50.0,50,21420.860226,0.0
-39.0,50,21423.730735,0.0
-50.0,50,21426.486582,0.0
-50.0,50,21429.197823,0.0
-4.0,50,21432.161425,1.0
-5.0,50,21434.980326,1.0
-48.0,50,21437.669095,0.0
-34.0,50,21440.286966,0.0
-50.0,50,21442.71197,0.0
-8.0,50,21445.619323,1.0
-30.0,50,21448.266948,1.0
-50.0,50,21450.699157,0.0
-6.0,50,21453.996399,1.0
-50.0,50,21456.961252,0.0
-50.0,50,21459.510548,0.0
-50.0,50,21462.143567,0.0
-50.0,50,21464.738102,0.0
-50.0,50,21467.429456,0.0
-50.0,50,21470.046793,0.0
-7.0,50,21472.691225,1.0
0.0,50,21475.467097,1.0
-50.0,50,21478.042377,0.0
-47.0,50,21480.628602,0.0
-50.0,50,21483.193247,0.0
-50.0,50,21485.764498,0.0
-44.0,50,21488.464167,0.0
-50.0,50,21491.092329,0.0
-50.0,50,21493.784085,0.0
-9.0,50,21496.543441,1.0
-18.0,50,21499.255232,0.0
-50.0,50,21501.854257,0.0
-5.0,50,21504.385835,1.0
-7.0,50,21507.096377,1.0
-50.0,50,21509.857486,0.0
-10.0,50,21512.782831,1.0
-50.0,50,21515.594092,0.0
-50.0,50,21518.288499,0.0
-19.0,50,21520.942185,0.0
-50.0,50,21523.535265,0.0
-50.0,50,21526.206784,0.0
-49.0,50,21528.892132,0.0
-50.0,50,21531.506064,0.0
-9.0,50,21534.114643,1.0
-7.0,50,21536.780085,1.0
-50.0,50,21539.426184,0.0
-50.0,50,21542.076301,0.0
-50.0,50,21544.642345,0.0
-50.0,50,21547.254157,0.0
-50.0,50,21550.187674,0.0
-48.0,50,21553.286147,0.0
-8.0,50,21556.073158,1.0
-45.0,50,21559.410739,0.0
-50.0,50,21562.270744,0.0
-47.0,50,21564.974991,0.0
-50.0,50,21567.552296,0.0
-50.0,50,21570.191916,0.0
-50.0,50,21572.816235,0.0
-48.0,50,21575.463166,0.0
-6.0,50,21578.164517,1.0
0.0,50,21580.906704,1.0
-50.0,50,21583.519204,0.0
-6.0,50,21586.329139,1.0
-50.0,50,21588.894194,0.0
-50.0,50,21591.554228,0.0
-50.0,50,21594.113103,0.0
-50.0,50,21596.643008,0.0
-50.0,50,21599.2319,0.0
-50.0,50,21601.839377,0.0
-39.0,50,21604.573385,0.0
-50.0,50,21607.220566,0.0
-50.0,50,21609.7746,0.0
-50.0,50,21612.541562,0.0
-50.0,50,21615.02387,0.0
-50.0,50,21617.604473,0.0
-45.0,50,21620.305719,0.0
-7.0,50,21623.065145,1.0
-47.0,50,21625.722226,0.0
-9.0,50,21628.342394,1.0
-50.0,50,21630.881846,0.0
-10.0,50,21633.654188,1.0
-49.0,50,21636.646338,0.0
-50.0,50,21639.48175,0.0
-50.0,50,21642.115673,0.0
-30.0,50,21644.758075,0.0
-50.0,50,21647.317522,0.0
-46.0,50,21649.977317,0.0
-50.0,50,21652.778256,0.0
-50.0,50,21655.56814,0.0
-50.0,50,21658.083309,0.0
-49.0,50,21660.720276,0.0
0.0,50,21663.308691,1.0
-46.0,50,21665.928171,0.0
-12.0,50,21668.447019,1.0
-5.0,50,21671.041644,1.0
-41.0,50,21673.69401,0.0
0.0,50,21676.391133,1.0
-50.0,50,21679.046351,0.0
-50.0,50,21682.158119,0.0
-9.0,50,21685.21702,1.0
-5.0,50,21687.939241,1.0
-9.0,50,21690.491136,1.0
-9.0,50,21693.19341,1.0
-50.0,50,21695.927899,0.0
0.0,50,21698.552768,1.0
-50.0,50,21701.247131,0.0
-19.0,50,21703.895276,0.0
-50.0,50,21706.565036,0.0
-6.0,50,21709.159591,1.0
-49.0,50,21711.80356,0.0
-6.0,50,21714.414556,1.0
-50.0,50,21717.155567,0.0
-50.0,50,21719.842154,0.0
-48.0,50,21722.469126,0.0
-50.0,50,21725.053189,0.0
-6.0,50,21727.788802,1.0
-50.0,50,21730.293076,0.0
-9.0,50,21732.861447,1.0
-50.0,50,21735.391366,0.0
-45.0,50,21738.127168,0.0
-49.0,50,21740.631127,0.0
-50.0,50,21743.297602,0.0
-8.0,50,21745.931648,1.0
-39.0,50,21748.738139,0.0
-12.0,50,21751.507343,1.0
-50.0,50,21754.04019,0.0
-50.0,50,21756.645053,0.0
-50.0,50,21759.211174,0.0
-50.0,50,21762.085468,0.0
-50.0,50,21764.978239,0.0
-19.0,50,21767.562798,1.0
-19.0,50,21770.309848,1.0
-50.0,50,21772.935508,0.0
-50.0,50,21775.627269,0.0
-47.0,50,21778.24554,0.0
-10.0,50,21780.821731,1.0
-50.0,50,21783.475072,0.0
-50.0,50,21786.001916,0.0
-50.0,50,21788.612975,0.0
-50.0,50,21791.287589,0.0
-50.0,50,21793.957791,0.0
-50.0,50,21796.473618,0.0
-50.0,50,21799.041795,0.0
-49.0,50,21801.799124,0.0
-6.0,50,21804.398147,1.0
-50.0,50,21806.948688,0.0
-50.0,50,21809.422426,0.0
-5.0,50,21812.257865,1.0
-50.0,50,21814.833127,0.0
-50.0,50,21817.410511,0.0
